"Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales","discount","transactionSalesDecileRank","cleanOrderDate","weekdays","month","yr"
94,"CA-2016-149587","31/01/2016","05/02/2016","Second Class","KB-16315","Karl Braun","Consumer","United States","Minneapolis","Minnesota",55407,"Central","FUR-FU-10003799","Furniture","Furnishings","Seth Thomas 13 1/2"" Wall Clock",53.34,5.05015132523635,5,2016-01-31,"Sunday",1,2016
95,"CA-2016-149587","31/01/2016","05/02/2016","Second Class","KB-16315","Karl Braun","Consumer","United States","Minneapolis","Minnesota",55407,"Central","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers",32.96,4.90044165569985,4,2016-01-31,"Sunday",1,2016
96,"US-2018-109484","06/11/2018","12/11/2018","Standard Class","RB-19705","Roger Barcio","Home Office","United States","Portland","Oregon",97206,"West","OFF-BI-10004738","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder",5.682,4.98555502969997,1,2018-11-06,"Tuesday",11,2018
97,"CA-2018-161018","09/11/2018","11/11/2018","Second Class","PN-18775","Parhena Norris","Home Office","United States","New York City","New York",10009,"East","FUR-FU-10000629","Furniture","Furnishings","9-3/4 Diameter Round Wall Clock",96.53,4.83653919564662,7,2018-11-09,"Friday",11,2018
98,"CA-2018-157833","17/06/2018","20/06/2018","First Class","KD-16345","Katherine Ducich","Consumer","United States","San Francisco","California",94122,"West","OFF-BI-10001721","Office Supplies","Binders","Trimflex Flexible Post Binders",51.312,5.03782036269523,5,2018-06-17,"Sunday",6,2018
99,"CA-2017-149223","06/09/2017","11/09/2017","Standard Class","ER-13855","Elpida Rittenbach","Corporate","United States","Saint Paul","Minnesota",55106,"Central","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors",77.88,5.04729167533761,6,2017-09-06,"Wednesday",9,2017
100,"CA-2017-158568","29/08/2017","02/09/2017","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-PA-10003256","Office Supplies","Paper","Avery Personal Creations Heavyweight Cards",64.624,5.16211171053757,6,2017-08-29,"Tuesday",8,2017
101,"CA-2017-158568","29/08/2017","02/09/2017","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Chicago","Illinois",60610,"Central","TEC-AC-10001767","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.976,4.9914523534375,7,2017-08-29,"Tuesday",8,2017
102,"CA-2017-158568","29/08/2017","02/09/2017","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-BI-10002609","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems",1.788,4.90252815264706,1,2017-08-29,"Tuesday",8,2017
103,"CA-2017-129903","01/12/2017","04/12/2017","Second Class","GZ-14470","Gary Zandusky","Consumer","United States","Rochester","Minnesota",55901,"Central","OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",23.92,4.95659934937045,4,2017-12-01,"Friday",12,2017
104,"US-2016-156867","13/11/2016","17/11/2016","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Aurora","Colorado",80013,"West","TEC-AC-10001552","Technology","Accessories","Logitech K350 2.4Ghz Wireless Keyboard",238.896,4.89975222176061,8,2016-11-13,"Sunday",11,2016
105,"US-2016-156867","13/11/2016","17/11/2016","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Aurora","Colorado",80013,"West","FUR-FU-10004006","Furniture","Furnishings","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,4.86740014128707,7,2016-11-13,"Sunday",11,2016
106,"US-2016-156867","13/11/2016","17/11/2016","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Aurora","Colorado",80013,"West","OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,4.9666989279753,5,2016-11-13,"Sunday",11,2016
107,"CA-2018-119004","23/11/2018","28/11/2018","Standard Class","JM-15250","Janet Martin","Consumer","United States","Charlotte","North Carolina",28205,"South","TEC-AC-10003499","Technology","Accessories","Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",74.112,4.86037353737552,6,2018-11-23,"Friday",11,2018
108,"CA-2018-119004","23/11/2018","28/11/2018","Standard Class","JM-15250","Janet Martin","Consumer","United States","Charlotte","North Carolina",28205,"South","TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case",27.992,4.96681853876558,4,2018-11-23,"Friday",11,2018
109,"CA-2018-119004","23/11/2018","28/11/2018","Standard Class","JM-15250","Janet Martin","Consumer","United States","Charlotte","North Carolina",28205,"South","OFF-AR-10000390","Office Supplies","Art","Newell Chalk Holder",3.304,4.98549682610149,1,2018-11-23,"Friday",11,2018
110,"CA-2016-129476","15/10/2016","20/10/2016","Standard Class","PA-19060","Pete Armstrong","Home Office","United States","Orland Park","Illinois",60462,"Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard",339.96,4.94478948831289,9,2016-10-15,"Saturday",10,2016
111,"CA-2018-146780","25/12/2018","30/12/2018","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","New York City","New York",10035,"East","FUR-FU-10001934","Furniture","Furnishings","Magnifier Swing Arm Lamp",41.96,4.93040653812838,5,2018-12-25,"Tuesday",12,2018
112,"CA-2017-128867","03/11/2017","10/11/2017","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Urbandale","Iowa",50322,"Central","OFF-AR-10000380","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,4.88509302483942,6,2017-11-03,"Friday",11,2017
113,"CA-2017-128867","03/11/2017","10/11/2017","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Urbandale","Iowa",50322,"Central","OFF-BI-10003981","Office Supplies","Binders","Avery Durable Plastic 1"" Binders",27.24,4.83902327686013,4,2017-11-03,"Friday",11,2017
114,"CA-2015-115259","25/08/2015","27/08/2015","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio",43229,"East","OFF-FA-10000621","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes",40.096,5.03492742026551,5,2015-08-25,"Tuesday",8,2015
115,"CA-2015-115259","25/08/2015","27/08/2015","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio",43229,"East","OFF-EN-10002600","Office Supplies","Envelopes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,4.9522362526076,1,2015-08-25,"Tuesday",8,2015
116,"CA-2015-115259","25/08/2015","27/08/2015","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio",43229,"East","OFF-PA-10004965","Office Supplies","Paper","Xerox 1921",23.976,5.03311406173068,4,2015-08-25,"Tuesday",8,2015
117,"CA-2015-115259","25/08/2015","27/08/2015","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio",43229,"East","OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,4.82557121486558,7,2015-08-25,"Tuesday",8,2015
118,"CA-2016-110457","02/03/2016","06/03/2016","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Seattle","Washington",98103,"West","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables",787.53,4.96690264137662,10,2016-03-02,"Wednesday",3,2016
119,"US-2016-136476","05/04/2016","10/04/2016","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Bristol","Tennessee",37620,"South","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",157.794,5.01731663069477,7,2016-04-05,"Tuesday",4,2016
120,"CA-2017-103730","12/06/2017","15/06/2017","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","FUR-FU-10002157","Furniture","Furnishings","Artistic Insta-Plaque",47.04,4.94737236235515,5,2017-06-12,"Monday",6,2017
121,"CA-2017-103730","12/06/2017","15/06/2017","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill",30.84,4.9308607831444,4,2017-06-12,"Monday",6,2017
122,"CA-2017-103730","12/06/2017","15/06/2017","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black",226.56,4.87180933533001,8,2017-06-12,"Monday",6,2017
123,"CA-2017-103730","12/06/2017","15/06/2017","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes",115.02,5.15581619877635,7,2017-06-12,"Monday",6,2017
124,"CA-2017-103730","12/06/2017","15/06/2017","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware",19805,"East","TEC-PH-10003875","Technology","Phones","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,5.02505014531558,6,2017-06-12,"Monday",6,2017
125,"US-2015-152030","26/12/2015","28/12/2015","Second Class","AD-10180","Alan Dominguez","Home Office","United States","Houston","Texas",77041,"Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",600.558,5.13242083023783,10,2015-12-26,"Saturday",12,2015
126,"US-2015-134614","20/09/2015","25/09/2015","Standard Class","PF-19165","Philip Fox","Consumer","United States","Bloomington","Illinois",61701,"Central","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables",617.7,4.9580059641092,10,2015-09-20,"Sunday",9,2015
127,"US-2018-107272","05/11/2018","12/11/2018","Standard Class","TS-21610","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels",2.388,4.88685907010336,1,2018-11-05,"Monday",11,2018
128,"US-2018-107272","05/11/2018","12/11/2018","Standard Class","TS-21610","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"West","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",243.992,4.79867118799663,8,2018-11-05,"Monday",11,2018
129,"US-2017-125969","06/11/2017","10/11/2017","Second Class","LS-16975","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"West","FUR-CH-10001146","Furniture","Chairs","Global Task Chair, Black",81.424,4.88639001689149,6,2017-11-06,"Monday",11,2017
130,"US-2017-125969","06/11/2017","10/11/2017","Second Class","LS-16975","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"West","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,4.97263015324972,8,2017-11-06,"Monday",11,2017
131,"US-2018-164147","02/02/2018","05/02/2018","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5.05136903474657,6,2018-02-02,"Friday",2,2018
132,"US-2018-164147","02/02/2018","05/02/2018","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916",78.304,4.97527501350663,6,2018-02-02,"Friday",2,2018
133,"US-2018-164147","02/02/2018","05/02/2018","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"East","OFF-FA-10002780","Office Supplies","Fasteners","Staples",21.456,4.83280516871589,4,2018-02-02,"Friday",2,2018
134,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-PA-10001804","Office Supplies","Paper","Xerox 195",20.04,5.0168714328525,3,2017-10-13,"Friday",10,2017
135,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-PA-10001736","Office Supplies","Paper","Xerox 1880",35.44,4.78498990651556,5,2017-10-13,"Friday",10,2017
136,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box",11.52,4.91341477518081,2,2017-10-13,"Friday",10,2017
137,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps",4.02,4.91838816711669,1,2017-10-13,"Friday",10,2017
138,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips",76.176,4.75517539526786,6,2017-10-13,"Friday",10,2017
139,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors",65.88,5.04200575223909,6,2017-10-13,"Friday",10,2017
140,"CA-2017-145583","13/10/2017","19/10/2017","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California",95661,"West","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs",43.12,4.88771284051211,5,2017-10-13,"Friday",10,2017
141,"CA-2017-110366","05/09/2017","07/09/2017","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,4.91659633500025,6,2017-09-05,"Tuesday",9,2017
142,"CA-2018-106180","18/09/2018","23/09/2018","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-AR-10000940","Office Supplies","Art","Newell 343",8.82,5.08951478925296,2,2018-09-18,"Tuesday",9,2018
143,"CA-2018-106180","18/09/2018","23/09/2018","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes",10.86,5.0136674411039,2,2018-09-18,"Tuesday",9,2018
144,"CA-2018-106180","18/09/2018","23/09/2018","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"West","OFF-PA-10004327","Office Supplies","Paper","Xerox 1911",143.7,4.93915683030096,7,2018-09-18,"Tuesday",9,2018
145,"CA-2018-155376","22/12/2018","27/12/2018","Standard Class","SG-20080","Sandra Glassco","Consumer","United States","Independence","Missouri",64055,"Central","OFF-AP-10001058","Office Supplies","Appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,5.00137627784047,10,2018-12-22,"Saturday",12,2018
146,"CA-2016-110744","07/09/2016","12/09/2016","Standard Class","HA-14920","Helen Andreada","Consumer","United States","Pasadena","California",91104,"West","OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving",671.93,4.9899271807274,10,2016-09-07,"Wednesday",9,2016
147,"CA-2015-110072","22/10/2015","28/10/2015","Standard Class","MG-17680","Maureen Gastineau","Home Office","United States","Newark","Ohio",43055,"East","FUR-FU-10000521","Furniture","Furnishings","Seth Thomas 14"" Putty-Colored Wall Clock",93.888,5.11628564474304,7,2015-10-22,"Thursday",10,2015
148,"CA-2017-114489","05/12/2017","09/12/2017","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,4.97758934035855,9,2017-12-05,"Tuesday",12,2017
149,"CA-2017-114489","05/12/2017","09/12/2017","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","TEC-PH-10001448","Technology","Phones","Anker Astro 15000mAh USB Portable Charger",149.97,5.00062726232077,7,2017-12-05,"Tuesday",12,2017
150,"CA-2017-114489","05/12/2017","09/12/2017","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,4.98475519750238,10,2017-12-05,"Tuesday",12,2017
151,"CA-2017-114489","05/12/2017","09/12/2017","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"Central","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers",171.55,4.91227623525037,8,2017-12-05,"Tuesday",12,2017
152,"CA-2017-158834","13/03/2017","16/03/2017","First Class","TW-21025","Tamara Willingham","Home Office","United States","Scottsdale","Arizona",85254,"West","OFF-AP-10000326","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,4.95976194631092,7,2017-03-13,"Monday",3,2017
